class;cap-diameter;cap-shape;cap-surface;cap-color;does-bruise-or-bleed;gill-attachment;gill-spacing;gill-color;stem-height;stem-width;stem-root;stem-surface;stem-color;veil-type;veil-color;has-ring;ring-type;spore-print-color;habitat;season
[p];1.92;f;g;n;f;a;d;p;2.16;1.99;;;o;;;f;f;;d;a
[p];2.07;f;g;o;f;a;d;p;2.13;1.39;;;o;;;f;f;;d;a
[p];1.41;s;g;n;f;a;d;p;2.09;1.13;;;o;;;f;f;;d;a
[p];1.4;f;g;n;f;a;d;p;2.12;0.9;;;o;;;f;f;;d;a
[p];1.5;x;g;o;f;a;d;p;2.15;1.08;;;o;;;f;f;;d;u
[p];0.79;x;g;o;f;a;d;p;1.87;0.96;;;o;;;f;f;;d;u
[p];1.54;x;g;n;f;a;d;p;2.31;1.28;;;o;;;f;f;;d;a
[p];1.92;s;g;n;f;a;d;p;2.16;1.45;;;o;;;f;f;;d;u
[p];1.77;f;g;o;f;a;d;p;2.12;0.93;;;o;;;f;f;;d;u
[p];2.0;s;g;o;f;a;d;p;2.07;1.26;;;o;;;f;f;;d;u
[p];1.45;f;g;o;f;a;d;p;1.73;1.03;;;o;;;f;f;;d;a
[p];1.33;x;g;o;f;a;d;p;2.16;0.82;;;o;;;f;f;;d;a
[p];1.61;f;g;n;f;a;d;p;1.98;0.35;;;o;;;f;f;;d;u
[p];1.64;s;g;n;f;a;d;p;1.89;0.81;;;o;;;f;f;;d;u
[p];0.86;f;g;o;f;a;d;p;1.9;0.95;;;o;;;f;f;;d;u
[p];1.97;s;g;o;f;a;d;p;2.21;1.52;;;o;;;f;f;;d;u
[p];1.71;s;g;o;f;a;d;p;2.07;1.18;;;o;;;f;f;;d;a
[p];1.75;s;g;o;f;a;d;p;2.28;1.64;;;o;;;f;f;;d;a
[p];1.16;x;g;n;f;a;d;p;1.78;0.92;;;o;;;f;f;;d;u
[p];1.22;f;g;n;f;a;d;p;1.97;0.9;;;o;;;f;f;;d;a
[p];1.2;x;g;o;f;a;d;p;1.76;0.9;;;o;;;f;f;;d;a
[p];1.52;x;g;n;f;a;d;p;2.06;1.12;;;o;;;f;f;;d;u
[p];1.41;x;g;n;f;a;d;p;2.0;1.19;;;o;;;f;f;;d;u
[p];2.12;f;g;o;f;a;d;p;2.17;1.35;;;o;;;f;f;;d;u
[p];1.52;s;g;o;f;a;d;p;2.14;1.16;;;o;;;f;f;;d;a
[p];1.93;x;g;n;f;a;d;p;2.05;1.27;;;o;;;f;f;;d;a
[p];1.25;s;g;o;f;a;d;p;1.97;1.26;;;o;;;f;f;;d;a
[p];1.85;f;g;n;f;a;d;p;2.04;1.23;;;o;;;f;f;;d;u
[p];1.52;s;g;n;f;a;d;p;2.03;1.45;;;o;;;f;f;;d;u
[p];1.02;x;g;n;f;a;d;p;1.7;0.67;;;o;;;f;f;;d;u
[p];1.5;s;g;n;f;a;d;p;1.91;1.07;;;o;;;f;f;;d;u
[p];1.21;f;g;n;f;a;d;p;2.15;1.27;;;o;;;f;f;;d;a
[p];1.52;f;g;n;f;a;d;p;2.18;1.05;;;o;;;f;f;;d;a
[p];1.37;f;g;n;f;a;d;p;1.9;0.41;;;o;;;f;f;;d;u
[p];1.68;x;g;o;f;a;d;p;2.18;1.3;;;o;;;f;f;;d;u
[p];1.45;x;g;o;f;a;d;p;1.99;1.27;;;o;;;f;f;;d;a
[p];2.2;f;g;o;f;a;d;p;2.35;1.27;;;o;;;f;f;;d;a
[p];1.75;f;g;o;f;a;d;p;2.3;1.78;;;o;;;f;f;;d;u
[p];1.8;x;g;n;f;a;d;p;2.22;1.07;;;o;;;f;f;;d;u
[p];1.59;s;g;n;f;a;d;p;2.14;1.37;;;o;;;f;f;;d;a
[p];1.27;f;g;o;f;a;d;p;1.7;0.42;;;o;;;f;f;;d;a
[p];1.39;f;g;n;f;a;d;p;2.19;1.36;;;o;;;f;f;;d;u
[p];1.73;f;g;o;f;a;d;p;2.11;0.97;;;o;;;f;f;;d;u
[p];1.62;x;g;n;f;a;d;p;2.14;1.18;;;o;;;f;f;;d;u
[p];1.47;x;g;n;f;a;d;p;2.07;1.17;;;o;;;f;f;;d;a
[p];1.74;f;g;o;f;a;d;p;1.93;0.83;;;o;;;f;f;;d;a
[p];1.8;x;g;o;f;a;d;p;2.0;0.99;;;o;;;f;f;;d;u
[p];1.12;f;g;o;f;a;d;p;1.79;0.34;;;o;;;f;f;;d;a
[p];1.43;x;g;o;f;a;d;p;1.99;0.89;;;o;;;f;f;;d;u
[p];2.32;s;g;o;f;a;d;p;1.91;1.3;;;o;;;f;f;;d;u
[p];1.76;f;g;n;f;a;d;p;2.31;1.82;;;o;;;f;f;;d;a
[p];1.36;x;g;o;f;a;d;p;1.78;0.65;;;o;;;f;f;;d;u
[p];1.42;s;g;o;f;a;d;p;1.93;1.31;;;o;;;f;f;;d;u
[p];0.63;f;g;n;f;a;d;p;2.04;0.66;;;o;;;f;f;;d;a
[p];1.71;s;g;o;f;a;d;p;2.13;1.07;;;o;;;f;f;;d;a
[p];1.22;x;g;n;f;a;d;p;2.04;0.92;;;o;;;f;f;;d;a
[p];1.65;f;g;o;f;a;d;p;2.04;1.09;;;o;;;f;f;;d;a
[p];1.49;f;g;n;f;a;d;p;1.94;0.9;;;o;;;f;f;;d;u
[p];1.63;x;g;o;f;a;d;p;2.13;1.11;;;o;;;f;f;;d;a
[p];1.56;s;g;o;f;a;d;p;1.98;0.91;;;o;;;f;f;;d;a
[p];1.49;x;g;o;f;a;d;p;2.12;1.29;;;o;;;f;f;;d;u
[p];1.55;s;g;n;f;a;d;p;2.08;0.76;;;o;;;f;f;;d;a
[p];1.55;s;g;o;f;a;d;p;1.99;0.74;;;o;;;f;f;;d;a
[p];1.58;s;g;o;f;a;d;p;1.95;0.75;;;o;;;f;f;;d;a
[p];1.46;x;g;o;f;a;d;p;2.08;1.09;;;o;;;f;f;;d;a
[p];1.57;f;g;o;f;a;d;p;2.2;1.13;;;o;;;f;f;;d;u
[p];1.61;f;g;o;f;a;d;p;1.87;1.03;;;o;;;f;f;;d;a
[p];1.73;x;g;o;f;a;d;p;1.9;1.18;;;o;;;f;f;;d;a
[p];1.46;s;g;o;f;a;d;p;1.93;1.03;;;o;;;f;f;;d;u
[p];1.5;s;g;o;f;a;d;p;2.04;0.85;;;o;;;f;f;;d;u
[p];1.47;s;g;n;f;a;d;p;1.75;0.69;;;o;;;f;f;;d;u
[p];1.49;s;g;n;f;a;d;p;2.2;1.28;;;o;;;f;f;;d;u
[p];1.08;f;g;o;f;a;d;p;1.79;0.62;;;o;;;f;f;;d;a
[p];1.36;s;g;o;f;a;d;p;1.88;0.7;;;o;;;f;f;;d;u
[p];1.32;x;g;n;f;a;d;p;1.99;0.69;;;o;;;f;f;;d;a
[p];1.52;s;g;n;f;a;d;p;1.91;0.59;;;o;;;f;f;;d;a
[p];1.36;s;g;o;f;a;d;p;1.79;0.25;;;o;;;f;f;;d;a
[p];1.69;s;g;o;f;a;d;p;1.98;1.16;;;o;;;f;f;;d;a
[p];1.36;f;g;o;f;a;d;p;2.05;1.1;;;o;;;f;f;;d;a
[p];0.98;x;g;o;f;a;d;p;1.9;0.25;;;o;;;f;f;;d;u
[p];0.93;f;g;n;f;a;d;p;1.7;0.33;;;o;;;f;f;;d;a
[p];0.65;f;g;n;f;a;d;p;1.62;0.57;;;o;;;f;f;;d;a
[p];1.77;f;g;n;f;a;d;p;2.39;1.58;;;o;;;f;f;;d;a
[p];1.83;x;g;o;f;a;d;p;1.99;0.98;;;o;;;f;f;;d;a
[p];1.64;f;g;n;f;a;d;p;1.92;1.03;;;o;;;f;f;;d;u
[p];1.18;x;g;n;f;a;d;p;1.97;1.27;;;o;;;f;f;;d;a
[p];1.28;f;g;o;f;a;d;p;1.7;0.73;;;o;;;f;f;;d;u
[p];1.19;x;g;o;f;a;d;p;1.95;0.96;;;o;;;f;f;;d;a
[p];1.58;x;g;o;f;a;d;p;1.97;1.11;;;o;;;f;f;;d;a
[p];1.31;f;g;o;f;a;d;p;1.82;0.51;;;o;;;f;f;;d;u
[p];1.68;s;g;n;f;a;d;p;1.91;0.94;;;o;;;f;f;;d;u
[p];2.09;x;g;o;f;a;d;p;2.31;1.35;;;o;;;f;f;;d;a
[p];1.31;x;g;n;f;a;d;p;1.84;0.56;;;o;;;f;f;;d;u
[p];1.75;s;g;o;f;a;d;p;2.12;1.47;;;o;;;f;f;;d;a
[p];1.81;s;g;o;f;a;d;p;2.24;1.53;;;o;;;f;f;;d;a
[p];1.17;f;g;n;f;a;d;p;1.93;1.05;;;o;;;f;f;;d;u
[p];1.79;x;g;o;f;a;d;p;2.09;0.97;;;o;;;f;f;;d;a
[p];2.2;f;g;n;f;a;d;p;2.04;1.19;;;o;;;f;f;;d;a
[p];1.26;s;g;n;f;a;d;p;1.91;0.83;;;o;;;f;f;;d;u
[p];1.7;x;g;n;f;a;d;p;2.2;0.96;;;o;;;f;f;;d;a
[p];1.26;x;g;n;f;a;d;p;2.07;1.26;;;o;;;f;f;;d;u
[p];0.93;x;g;o;f;a;d;p;1.83;0.49;;;o;;;f;f;;d;u
[p];0.95;s;g;n;f;a;d;p;1.95;0.67;;;o;;;f;f;;d;a
[p];1.55;f;g;o;f;a;d;p;2.21;1.47;;;o;;;f;f;;d;u
[p];2.62;x;g;o;f;a;d;p;2.2;1.43;;;o;;;f;f;;d;u
[p];1.59;x;g;o;f;a;d;p;2.29;1.47;;;o;;;f;f;;d;u
[p];1.74;s;g;o;f;a;d;p;2.29;1.35;;;o;;;f;f;;d;u
[p];1.13;s;g;n;f;a;d;p;1.99;0.78;;;o;;;f;f;;d;a
[p];2.42;f;g;n;f;a;d;p;2.23;1.43;;;o;;;f;f;;d;a
[p];1.37;s;g;o;f;a;d;p;1.85;1.09;;;o;;;f;f;;d;u
[p];1.38;x;g;n;f;a;d;p;2.09;1.06;;;o;;;f;f;;d;u
[p];1.41;f;g;o;f;a;d;p;2.1;1.09;;;o;;;f;f;;d;u
[p];1.61;x;g;o;f;a;d;p;2.08;1.15;;;o;;;f;f;;d;u
[p];1.34;x;g;n;f;a;d;p;1.77;1.07;;;o;;;f;f;;d;u
[p];1.24;s;g;n;f;a;d;p;1.89;0.61;;;o;;;f;f;;d;u
[p];1.71;x;g;n;f;a;d;p;2.1;1.52;;;o;;;f;f;;d;u
[p];1.32;x;g;o;f;a;d;p;1.97;1.0;;;o;;;f;f;;d;u
[p];1.31;f;g;o;f;a;d;p;1.91;0.79;;;o;;;f;f;;d;a
[p];1.14;f;g;o;f;a;d;p;1.96;1.08;;;o;;;f;f;;d;a
[p];1.48;x;g;n;f;a;d;p;1.87;0.59;;;o;;;f;f;;d;a
[p];1.45;s;g;n;f;a;d;p;1.69;0.36;;;o;;;f;f;;d;u
[p];0.89;f;g;n;f;a;d;p;1.98;0.88;;;o;;;f;f;;d;u
[p];2.28;s;g;o;f;a;d;p;2.29;1.7;;;o;;;f;f;;d;u
[p];1.37;f;g;o;f;a;d;p;1.98;0.4;;;o;;;f;f;;d;a
[p];1.47;f;g;n;f;a;d;p;1.94;0.55;;;o;;;f;f;;d;u
[p];1.59;s;g;n;f;a;d;p;1.83;0.72;;;o;;;f;f;;d;a
[p];1.03;x;g;o;f;a;d;p;2.08;1.04;;;o;;;f;f;;d;a
[p];1.52;s;g;o;f;a;d;p;2.28;1.6;;;o;;;f;f;;d;u
[p];1.44;s;g;o;f;a;d;p;1.85;0.99;;;o;;;f;f;;d;a
[p];1.41;x;g;n;f;a;d;p;2.09;1.4;;;o;;;f;f;;d;u
[p];2.03;x;g;n;f;a;d;p;2.27;1.24;;;o;;;f;f;;d;a
[p];2.17;x;g;n;f;a;d;p;2.16;1.35;;;o;;;f;f;;d;a
[p];1.39;x;g;n;f;a;d;p;2.02;1.01;;;o;;;f;f;;d;u
[p];1.51;x;g;n;f;a;d;p;2.2;1.03;;;o;;;f;f;;d;a
[p];0.89;f;g;o;f;a;d;p;1.75;0.87;;;o;;;f;f;;d;u
[p];1.69;s;g;n;f;a;d;p;2.08;1.1;;;o;;;f;f;;d;a
[p];1.25;f;g;n;f;a;d;p;2.18;1.17;;;o;;;f;f;;d;u
[p];1.26;f;g;n;f;a;d;p;1.95;1.02;;;o;;;f;f;;d;a
[p];1.31;s;g;n;f;a;d;p;2.08;1.14;;;o;;;f;f;;d;u
[p];2.12;s;g;o;f;a;d;p;1.91;1.2;;;o;;;f;f;;d;u
[p];1.84;x;g;n;f;a;d;p;1.98;0.9;;;o;;;f;f;;d;u
[p];1.87;s;g;n;f;a;d;p;1.98;1.34;;;o;;;f;f;;d;u
[p];1.67;s;g;n;f;a;d;p;1.94;1.14;;;o;;;f;f;;d;u
[p];1.19;x;g;n;f;a;d;p;1.93;1.49;;;o;;;f;f;;d;a
[p];1.35;s;g;n;f;a;d;p;1.83;0.85;;;o;;;f;f;;d;a
[p];1.01;s;g;n;f;a;d;p;1.91;0.9;;;o;;;f;f;;d;a
[p];0.9;x;g;n;f;a;d;p;1.92;0.82;;;o;;;f;f;;d;a
[p];1.47;s;g;n;f;a;d;p;2.17;1.43;;;o;;;f;f;;d;a
[p];1.87;x;g;n;f;a;d;p;2.14;1.08;;;o;;;f;f;;d;u
[p];1.18;f;g;n;f;a;d;p;1.95;0.92;;;o;;;f;f;;d;a
[p];0.66;x;g;n;f;a;d;p;1.63;0.26;;;o;;;f;f;;d;u
[p];1.42;s;g;o;f;a;d;p;2.21;1.26;;;o;;;f;f;;d;u
[p];1.03;x;g;o;f;a;d;p;1.79;0.56;;;o;;;f;f;;d;u
[p];1.36;x;g;o;f;a;d;p;1.87;0.57;;;o;;;f;f;;d;a
[p];1.61;s;g;o;f;a;d;p;2.13;1.54;;;o;;;f;f;;d;a
[p];2.14;x;g;n;f;a;d;p;2.14;1.38;;;o;;;f;f;;d;u
[p];1.49;s;g;o;f;a;d;p;2.01;0.81;;;o;;;f;f;;d;a
[p];1.35;x;g;n;f;a;d;p;2.25;1.27;;;o;;;f;f;;d;u
[p];1.47;x;g;o;f;a;d;p;1.97;0.86;;;o;;;f;f;;d;a
[p];1.73;s;g;n;f;a;d;p;1.94;0.8;;;o;;;f;f;;d;u
[p];1.91;s;g;o;f;a;d;p;2.05;0.95;;;o;;;f;f;;d;u
[p];1.57;x;g;o;f;a;d;p;1.95;1.28;;;o;;;f;f;;d;a
[p];1.06;s;g;n;f;a;d;p;1.91;0.81;;;o;;;f;f;;d;u
[p];1.42;f;g;o;f;a;d;p;1.93;0.88;;;o;;;f;f;;d;u
[p];1.5;s;g;o;f;a;d;p;2.0;1.28;;;o;;;f;f;;d;u
[p];1.63;s;g;o;f;a;d;p;1.95;0.9;;;o;;;f;f;;d;u
[p];2.0;f;g;n;f;a;d;p;1.94;1.44;;;o;;;f;f;;d;a
[p];1.58;x;g;o;f;a;d;p;1.82;0.45;;;o;;;f;f;;d;u
[p];1.27;x;g;n;f;a;d;p;2.12;1.35;;;o;;;f;f;;d;u
[p];0.98;f;g;n;f;a;d;p;1.89;0.86;;;o;;;f;f;;d;u
[p];1.72;x;g;n;f;a;d;p;1.94;0.9;;;o;;;f;f;;d;u
[p];1.45;s;g;n;f;a;d;p;2.13;1.29;;;o;;;f;f;;d;a
[p];1.68;f;g;o;f;a;d;p;2.16;1.76;;;o;;;f;f;;d;u
[p];0.97;x;g;o;f;a;d;p;1.68;0.63;;;o;;;f;f;;d;a
[p];1.7;x;g;n;f;a;d;p;2.11;1.1;;;o;;;f;f;;d;u
[p];1.46;x;g;n;f;a;d;p;2.2;1.21;;;o;;;f;f;;d;a
[p];1.48;f;g;o;f;a;d;p;1.81;1.23;;;o;;;f;f;;d;u
[p];1.81;f;g;n;f;a;d;p;2.2;0.41;;;o;;;f;f;;d;u
[p];1.2;s;g;n;f;a;d;p;1.93;0.92;;;o;;;f;f;;d;a
[p];1.65;f;g;o;f;a;d;p;1.82;0.88;;;o;;;f;f;;d;a
[p];1.79;x;g;n;f;a;d;p;2.2;0.84;;;o;;;f;f;;d;a
[p];1.23;s;g;o;f;a;d;p;2.15;1.18;;;o;;;f;f;;d;a
[p];1.49;s;g;n;f;a;d;p;1.92;1.27;;;o;;;f;f;;d;a
[p];1.52;f;g;o;f;a;d;p;2.06;0.84;;;o;;;f;f;;d;u
[p];1.47;f;g;o;f;a;d;p;1.98;1.16;;;o;;;f;f;;d;u
[p];1.49;s;g;n;f;a;d;p;1.85;0.88;;;o;;;f;f;;d;a
[p];1.15;x;g;o;f;a;d;p;1.89;0.62;;;o;;;f;f;;d;a
[p];1.47;x;g;n;f;a;d;p;1.84;0.6;;;o;;;f;f;;d;a
[p];1.51;s;g;o;f;a;d;p;1.93;0.55;;;o;;;f;f;;d;a
[p];1.28;f;g;n;f;a;d;p;2.03;1.36;;;o;;;f;f;;d;a
[p];0.64;f;g;n;f;a;d;p;1.57;0.24;;;o;;;f;f;;d;a
[p];1.63;s;g;n;f;a;d;p;2.11;1.32;;;o;;;f;f;;d;u
[p];1.59;x;g;o;f;a;d;p;1.69;0.65;;;o;;;f;f;;d;a
[p];1.29;f;g;n;f;a;d;p;1.91;0.64;;;o;;;f;f;;d;a
[p];1.04;s;g;o;f;a;d;p;1.84;0.66;;;o;;;f;f;;d;a
[p];1.29;x;g;o;f;a;d;p;1.87;0.54;;;o;;;f;f;;d;a
[p];1.51;x;g;o;f;a;d;p;1.9;0.7;;;o;;;f;f;;d;u
[p];1.17;s;g;n;f;a;d;p;1.72;0.21;;;o;;;f;f;;d;u
[p];1.89;f;g;n;f;a;d;p;2.07;0.98;;;o;;;f;f;;d;a
[p];1.14;x;g;o;f;a;d;p;1.93;0.82;;;o;;;f;f;;d;u
[p];1.72;x;g;n;f;a;d;p;2.06;1.25;;;o;;;f;f;;d;u
[p];1.3;s;g;n;f;a;d;p;1.84;0.61;;;o;;;f;f;;d;u
[p];1.45;x;g;o;f;a;d;p;1.82;0.63;;;o;;;f;f;;d;u
[p];1.35;s;g;n;f;a;d;p;1.91;0.97;;;o;;;f;f;;d;u
[p];1.4;x;g;o;f;a;d;p;1.93;1.08;;;o;;;f;f;;d;a
[p];1.14;f;g;n;f;a;d;p;1.81;0.6;;;o;;;f;f;;d;a
[p];1.72;f;g;o;f;a;d;p;2.3;1.69;;;o;;;f;f;;d;a
[p];0.98;x;g;n;f;a;d;p;1.92;0.53;;;o;;;f;f;;d;a
[p];0.87;s;g;n;f;a;d;p;1.54;0.05;;;o;;;f;f;;d;u
[p];1.81;s;g;o;f;a;d;p;1.81;0.63;;;o;;;f;f;;d;u
[p];1.35;s;g;o;f;a;d;p;1.96;0.95;;;o;;;f;f;;d;a
[p];1.3;x;g;n;f;a;d;p;2.3;1.35;;;o;;;f;f;;d;a
[p];1.32;x;g;o;f;a;d;p;2.05;1.11;;;o;;;f;f;;d;u
[p];2.08;f;g;o;f;a;d;p;2.06;1.13;;;o;;;f;f;;d;a
[p];1.56;x;g;n;f;a;d;p;2.08;0.91;;;o;;;f;f;;d;a
[p];1.9;x;g;n;f;a;d;p;1.67;0.95;;;o;;;f;f;;d;a
[p];1.18;s;g;n;f;a;d;p;1.84;0.9;;;o;;;f;f;;d;u
[p];1.15;x;g;n;f;a;d;p;1.65;0.12;;;o;;;f;f;;d;a
[p];0.57;x;g;n;f;a;d;p;1.58;0.21;;;o;;;f;f;;d;a
[p];1.59;s;g;o;f;a;d;p;2.33;1.35;;;o;;;f;f;;d;a
[p];1.58;f;g;o;f;a;d;p;1.76;0.17;;;o;;;f;f;;d;u
[p];1.26;s;g;n;f;a;d;p;2.3;1.16;;;o;;;f;f;;d;a
[p];2.0;s;g;n;f;a;d;p;2.06;1.32;;;o;;;f;f;;d;u
[p];1.84;x;g;o;f;a;d;p;2.03;1.34;;;o;;;f;f;;d;a
[p];1.22;s;g;o;f;a;d;p;1.76;0.86;;;o;;;f;f;;d;a
[p];1.47;f;g;o;f;a;d;p;1.89;1.34;;;o;;;f;f;;d;u
[p];1.64;s;g;o;f;a;d;p;2.05;1.3;;;o;;;f;f;;d;u
[p];1.53;x;g;o;f;a;d;p;1.86;0.53;;;o;;;f;f;;d;u
[p];2.1;x;g;n;f;a;d;p;2.23;1.29;;;o;;;f;f;;d;u
[p];1.47;s;g;o;f;a;d;p;1.84;1.03;;;o;;;f;f;;d;u
[p];1.15;f;g;n;f;a;d;p;1.95;0.48;;;o;;;f;f;;d;a
[p];1.45;s;g;o;f;a;d;p;1.69;0.45;;;o;;;f;f;;d;u
[p];1.38;f;g;o;f;a;d;p;1.89;0.9;;;o;;;f;f;;d;u
[p];1.2;x;g;n;f;a;d;p;1.78;0.85;;;o;;;f;f;;d;a
[p];1.59;f;g;n;f;a;d;p;2.22;1.59;;;o;;;f;f;;d;u
[p];1.87;s;g;n;f;a;d;p;2.3;1.2;;;o;;;f;f;;d;u
[p];1.26;f;g;o;f;a;d;p;1.95;0.81;;;o;;;f;f;;d;a
[p];1.22;s;g;o;f;a;d;p;1.94;0.73;;;o;;;f;f;;d;u
[p];1.44;f;g;o;f;a;d;p;1.91;1.06;;;o;;;f;f;;d;a
[p];1.49;x;g;n;f;a;d;p;2.02;0.64;;;o;;;f;f;;d;a
[p];1.46;s;g;o;f;a;d;p;1.98;1.01;;;o;;;f;f;;d;u
[p];1.18;f;g;n;f;a;d;p;2.14;0.76;;;o;;;f;f;;d;a
[p];1.41;f;g;n;f;a;d;p;1.8;0.65;;;o;;;f;f;;d;a
[p];1.84;x;g;o;f;a;d;p;2.2;1.54;;;o;;;f;f;;d;u
[p];1.79;s;g;o;f;a;d;p;2.17;1.69;;;o;;;f;f;;d;a
[p];1.11;s;g;n;f;a;d;p;1.88;0.52;;;o;;;f;f;;d;u
[p];1.23;s;g;o;f;a;d;p;2.22;1.36;;;o;;;f;f;;d;u
[p];1.33;s;g;o;f;a;d;p;1.88;0.47;;;o;;;f;f;;d;a
[p];1.81;x;g;n;f;a;d;p;2.0;0.65;;;o;;;f;f;;d;u
[p];1.85;s;g;n;f;a;d;p;1.94;0.75;;;o;;;f;f;;d;a
[p];6.13;x;s;b;f;a;d;b;4.93;5.67;;;g;;;f;f;;d;a
[p];6.51;x;s;b;f;d;d;b;3.45;6.36;;;g;;;f;f;;d;w
[p];6.11;x;k;w;f;a;d;b;4.99;7.79;;;g;;;f;f;;d;w
[p];6.31;x;k;w;f;d;d;b;5.11;7.87;;;g;;;f;f;;d;a
[p];5.95;x;s;b;f;a;d;b;4.58;5.8;;;g;;;f;f;;d;a
[p];4.66;f;k;w;f;a;d;b;4.41;5.44;;;g;;;f;f;;d;w
[p];5.57;f;k;b;f;d;d;b;3.47;3.89;;;b;;;f;f;;d;a
[p];5.7;x;s;w;f;a;d;b;3.4;6.55;;;g;;;f;f;;d;u
[p];5.37;f;s;w;f;a;d;b;4.69;6.4;;;b;;;f;f;;d;u
[p];6.33;f;s;b;f;a;d;b;5.34;7.39;;;b;;;f;f;;d;u
[p];4.29;f;s;w;f;a;d;b;2.23;3.69;;;g;;;f;f;;d;a
[p];5.58;f;k;w;f;d;d;b;5.28;9.25;;;g;;;f;f;;d;u
[p];3.55;x;s;b;f;d;d;b;3.88;6.16;;;b;;;f;f;;d;a
[p];6.06;f;k;w;f;a;d;b;5.49;6.51;;;b;;;f;f;;d;w
[p];6.33;f;k;w;f;a;d;b;4.13;7.74;;;b;;;f;f;;d;u
[p];7.6;x;k;w;f;a;d;b;5.29;9.33;;;g;;;f;f;;d;a
[p];5.26;f;s;w;f;d;d;b;4.75;9.54;;;b;;;f;f;;d;u
[p];6.31;f;s;w;f;d;d;b;3.61;5.49;;;g;;;f;f;;d;a
[p];5.52;x;s;b;f;a;d;b;3.83;6.22;;;b;;;f;f;;d;w
[p];5.5;x;s;b;f;d;d;b;4.57;6.6;;;g;;;f;f;;d;u
[p];5.93;x;s;w;f;a;d;b;6.68;11.31;;;b;;;f;f;;d;a
[p];4.97;x;k;b;f;d;d;b;4.55;6.71;;;b;;;f;f;;d;a
[p];4.29;f;k;w;f;a;d;b;4.05;7.98;;;g;;;f;f;;d;u
[p];6.54;f;s;w;f;a;d;b;5.65;7.31;;;b;;;f;f;;d;a
[p];7.15;x;s;b;f;a;d;b;5.1;11.38;;;g;;;f;f;;d;u
[p];5.18;x;s;b;f;d;d;b;4.5;8.22;;;b;;;f;f;;d;a
[p];6.65;x;k;b;f;a;d;b;4.42;6.81;;;g;;;f;f;;d;w
[p];6.84;f;s;b;f;d;d;b;5.79;8.74;;;b;;;f;f;;d;w
[p];8.61;x;k;w;f;d;d;b;6.34;8.93;;;b;;;f;f;;d;w
[p];7.28;f;k;b;f;d;d;b;5.91;9.58;;;b;;;f;f;;d;a
[p];5.31;x;k;b;f;d;d;b;4.62;7.37;;;b;;;f;f;;d;w
[p];7.76;f;s;w;f;d;d;b;6.2;9.69;;;g;;;f;f;;d;a
[p];3.93;x;k;w;f;d;d;b;2.98;0.37;;;b;;;f;f;;d;a
[p];6.32;x;s;w;f;a;d;b;4.23;5.38;;;b;;;f;f;;d;w
[p];5.08;f;k;w;f;d;d;b;3.89;3.01;;;g;;;f;f;;d;w
[p];6.59;x;s;w;f;d;d;b;7.23;11.41;;;g;;;f;f;;d;u
[p];5.44;x;s;w;f;a;d;b;4.74;7.05;;;g;;;f;f;;d;w
[p];6.31;f;s;b;f;d;d;b;3.45;5.25;;;g;;;f;f;;d;w
[p];7.06;f;k;b;f;d;d;b;2.92;2.07;;;b;;;f;f;;d;a
[p];8.51;x;k;b;f;d;d;b;7.35;13.67;;;g;;;f;f;;d;u
[p];6.15;x;s;w;f;a;d;b;6.04;9.79;;;g;;;f;f;;d;w
[p];3.83;f;k;w;f;a;d;b;4.66;4.97;;;g;;;f;f;;d;u
[p];4.8;x;s;w;f;d;d;b;3.79;5.53;;;g;;;f;f;;d;a
[p];3.69;f;k;w;f;d;d;b;2.52;2.11;;;b;;;f;f;;d;a
[p];7.6;f;k;b;f;d;d;b;6.78;10.24;;;b;;;f;f;;d;u
[p];6.88;x;k;w;f;a;d;b;5.66;7.03;;;g;;;f;f;;d;a
[p];5.13;x;s;w;f;d;d;b;5.16;5.52;;;b;;;f;f;;d;w
[p];6.74;x;k;b;f;d;d;b;5.06;5.49;;;g;;;f;f;;d;u
[p];6.46;f;k;w;f;d;d;b;4.91;6.29;;;g;;;f;f;;d;w
[p];4.88;f;k;b;f;a;d;b;4.52;3.81;;;b;;;f;f;;d;w
[p];4.16;x;k;w;f;a;d;b;4.03;5.5;;;b;;;f;f;;d;w
[p];3.69;f;k;w;f;a;d;b;3.97;2.58;;;g;;;f;f;;d;u
[p];4.25;x;s;w;f;d;d;b;4.22;3.14;;;g;;;f;f;;d;w
[p];6.7;x;k;w;f;a;d;b;4.96;8.56;;;b;;;f;f;;d;u
[p];6.27;x;s;w;f;a;d;b;3.79;5.8;;;b;;;f;f;;d;a
[p];5.56;x;k;w;f;a;d;b;6.16;9.64;;;b;;;f;f;;d;a
[p];5.29;x;k;b;f;d;d;b;3.76;6.59;;;g;;;f;f;;d;a
[p];6.76;f;s;w;f;a;d;b;5.51;7.17;;;b;;;f;f;;d;u
[p];6.33;f;s;w;f;d;d;b;5.46;5.42;;;g;;;f;f;;d;w
[p];5.69;x;s;w;f;a;d;b;5.5;8.6;;;g;;;f;f;;d;u
[p];4.95;x;s;b;f;d;d;b;4.33;5.49;;;g;;;f;f;;d;a
[p];6.69;x;s;w;f;d;d;b;6.27;8.22;;;b;;;f;f;;d;w
[p];6.66;f;s;w;f;d;d;b;6.74;10.07;;;b;;;f;f;;d;a
[p];5.6;x;k;b;f;d;d;b;5.19;7.6;;;g;;;f;f;;d;a
[p];7.33;x;s;b;f;d;d;b;5.22;8.7;;;b;;;f;f;;d;a
