class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-root,stem-surface,stem-color,veil-type,veil-color,has-ring,ring-type,spore-print-color,habitat,season
[e],5.39,x,s,y,f,e,c,w,8.25,5.8,e,s,w,p,f,f,f,p,d,a
[e],6.26,x,i,u,f,e,c,n,4.49,15.43,e,s,w,p,w,t,e,n,m,a
[e],11.77,x,s,w,t,e,c,p,11.69,13.77,s,k,w,p,y,t,r,n,d,a
[p],8.93,x,s,o,f,d,c,o,4.51,10.86,e,s,o,p,f,f,f,y,g,u
[p],7.47,x,s,w,t,e,c,n,4.76,5.73,b,s,w,p,w,t,r,n,d,u
[p],2.01,x,w,w,f,e,c,n,0.1,4.94,e,p,p,p,f,f,f,w,d,s
[p],6.65,f,t,g,f,d,d,w,5.23,6.67,e,t,w,p,f,f,f,w,d,a
[e],11.4,f,y,y,f,x,c,w,6.1,32.61,e,s,w,p,f,f,f,w,d,u
[p],2.89,f,g,g,f,a,c,g,0.93,2.49,e,i,w,u,g,f,f,k,u,u
[e],14.91,f,s,y,t,a,c,w,6.81,16.34,e,s,e,p,f,f,f,w,d,a
[e],2.91,x,s,e,t,f,f,f,4.52,6.89,e,s,y,p,f,f,f,n,u,a
[p],6.01,x,g,b,f,e,c,w,7.18,10.19,b,i,w,u,w,t,e,w,d,u
[e],7.64,f,w,n,t,a,c,w,6.58,12.58,e,g,b,p,f,f,f,w,d,a
[p],8.58,x,s,p,f,x,c,b,5.64,8.46,e,g,w,p,f,f,f,w,u,a
[p],1.9,x,w,w,f,e,c,n,0.1,5.0,e,p,p,p,f,f,f,w,d,s
[p],6.16,f,t,n,f,a,d,w,5.28,7.07,e,t,w,p,f,f,f,w,d,a
[e],7.93,x,t,n,t,d,c,y,3.91,19.58,e,s,y,p,f,f,f,b,d,a
[p],9.4,x,y,n,t,e,c,n,12.7,12.87,s,s,w,p,w,t,r,n,d,u
[p],3.97,f,y,w,f,s,c,w,5.04,15.6,s,k,w,p,f,f,f,w,d,a
[p],5.86,f,s,o,t,d,c,w,3.77,21.67,e,s,w,p,f,f,f,b,d,a
[e],14.66,f,i,n,t,a,c,w,7.58,21.58,e,s,w,p,f,f,f,w,d,a
[p],14.18,x,s,n,t,d,c,n,5.5,24.8,e,s,n,p,f,f,f,y,d,a
[e],2.7,x,s,e,t,f,f,f,4.93,7.33,e,s,y,p,f,f,f,n,u,u
[p],10.03,x,i,w,t,d,c,n,8.11,28.59,e,s,y,p,f,f,f,w,d,u
[p],4.8,f,s,g,f,e,c,w,6.68,6.83,b,s,w,p,w,f,f,w,d,s
[e],3.96,f,y,g,f,a,c,k,9.29,7.51,e,i,w,p,w,t,s,k,d,u
[e],4.39,b,y,w,f,a,c,g,7.44,4.51,e,i,w,p,w,t,s,k,d,a
[e],6.53,o,w,e,t,f,f,f,7.74,52.88,e,w,w,p,f,f,f,w,d,s
[p],9.69,f,t,e,f,a,c,y,7.56,23.93,e,s,w,p,f,f,f,y,d,a
[p],5.0,f,s,w,f,s,c,w,5.0,16.96,s,s,w,p,f,f,f,w,d,a
[p],0.44,x,s,o,f,d,d,o,2.51,0.92,e,s,o,p,f,f,f,w,d,s
[p],3.53,x,s,b,f,a,c,w,7.05,7.06,e,s,b,p,w,t,r,b,d,s
[p],6.61,x,y,b,f,e,c,w,9.8,8.1,b,s,w,u,y,t,r,w,d,u
[e],9.78,s,w,n,t,d,c,w,7.01,13.47,e,g,b,p,f,f,f,w,d,u
[p],7.08,x,s,w,t,e,c,w,14.38,14.93,b,s,w,u,w,t,p,w,m,u
[e],9.5,f,s,p,t,d,c,p,5.26,25.95,e,s,p,p,f,f,f,w,g,a
[p],7.48,f,t,o,f,x,d,y,8.2,3.67,e,f,y,p,f,f,f,w,d,s
[e],6.43,x,i,n,f,f,f,f,7.21,10.57,b,i,n,p,w,t,e,n,d,a
[p],9.34,x,s,n,t,d,c,w,6.05,20.48,e,s,n,p,f,f,f,y,d,u
[p],5.6,x,y,w,t,e,c,p,6.24,6.79,b,s,w,p,w,t,r,n,d,a
[p],14.86,x,s,b,t,d,c,w,5.53,25.61,e,s,w,p,f,f,f,y,d,a
[p],7.49,x,y,w,t,e,c,n,5.72,7.85,b,s,w,p,w,t,r,n,d,u
[e],13.77,p,s,r,f,a,c,w,8.72,23.94,e,s,w,p,f,f,f,w,d,s
[p],7.36,x,s,w,f,e,c,w,10.69,8.84,b,s,w,u,y,t,r,w,d,u
[p],6.82,x,i,e,t,f,f,f,8.17,16.36,e,y,e,p,f,f,f,n,d,u
[e],5.23,x,s,u,f,a,c,y,4.33,1.04,s,s,w,p,f,f,f,y,d,a
[p],8.69,f,t,y,t,e,c,w,10.6,8.07,b,y,y,u,y,t,r,w,u,u
[e],8.38,x,s,e,f,f,f,f,15.92,17.4,e,g,n,p,f,f,f,n,d,a
[p],13.9,s,t,g,t,d,c,w,6.17,20.58,e,s,n,p,f,f,f,y,d,a
[e],7.02,o,w,e,t,f,f,f,7.99,54.47,e,w,w,p,f,f,f,w,d,s
[e],3.31,x,s,n,t,a,c,p,4.59,6.02,e,s,e,p,f,f,f,w,d,u
[e],1.74,o,y,w,f,a,c,k,8.12,4.16,e,i,w,p,w,t,s,k,d,a
[p],4.36,f,s,e,f,a,c,w,3.61,0.53,e,s,w,p,f,f,f,w,g,u
[p],15.66,x,y,n,t,e,c,r,11.23,18.5,e,s,n,p,w,t,l,r,g,a
[p],7.29,f,s,n,f,s,c,w,5.47,8.76,e,k,w,p,f,f,f,w,g,u
[e],3.6,o,y,g,f,e,c,k,8.77,5.03,e,i,w,p,w,t,s,k,d,u
[e],5.2,x,s,y,f,f,f,f,9.3,8.46,e,y,y,p,f,f,f,n,d,a
[p],7.96,f,s,p,f,x,c,b,5.68,9.52,e,k,w,p,f,f,f,w,u,a
[e],10.28,x,s,n,f,f,f,f,9.89,23.31,e,s,w,p,f,f,f,n,d,a
[e],6.61,x,s,g,f,d,c,g,6.23,9.09,s,s,w,p,f,f,f,p,d,u
[e],4.28,x,t,w,f,d,d,w,3.99,0.44,e,s,w,p,f,f,f,w,d,a
[p],4.1,x,h,g,f,x,c,w,7.93,4.61,e,s,w,p,f,f,f,w,d,u
[e],1.89,o,y,w,f,a,c,g,8.25,4.99,e,i,w,p,w,t,s,k,d,a
[e],8.89,f,s,u,t,a,c,w,6.08,23.53,e,s,w,p,f,f,f,w,d,s
[p],7.48,f,s,w,f,e,c,w,10.32,11.35,s,y,w,u,w,t,r,w,d,a
[p],7.21,x,d,n,t,d,c,y,5.47,4.76,e,s,n,p,f,f,f,y,d,a
[e],8.87,p,s,u,f,d,c,w,4.25,11.67,e,s,n,p,f,f,f,w,d,a
[e],3.21,f,k,y,f,a,c,e,5.8,5.17,e,k,e,p,y,t,e,n,d,a
[e],2.21,x,s,e,t,a,c,p,3.78,5.87,e,s,e,p,f,f,f,w,d,s
[e],7.54,x,t,n,t,a,c,p,4.03,23.54,e,s,b,p,f,f,f,w,d,a
[p],7.28,x,s,b,t,a,c,w,3.64,17.12,e,s,p,p,f,f,f,w,d,u
[p],8.81,x,y,w,t,e,c,n,14.3,14.2,s,s,w,p,w,t,r,n,d,a
[e],2.19,x,s,o,f,f,f,f,2.96,4.34,e,s,o,p,f,f,f,y,d,a
[p],9.71,s,t,w,t,d,c,p,5.47,17.18,e,s,p,p,f,f,f,w,d,u
[p],2.77,c,s,n,f,e,d,p,5.47,5.18,e,g,n,p,f,f,f,p,d,s
[p],1.27,x,t,n,t,x,d,y,4.09,2.62,e,y,n,p,f,f,f,w,l,u
[e],4.94,x,i,y,f,f,f,f,6.4,8.32,b,s,n,p,w,t,e,n,d,a
[e],5.97,x,k,n,f,a,c,e,6.34,11.69,e,k,e,p,y,t,e,n,d,u
[p],6.19,x,t,y,t,d,c,n,5.44,15.63,e,s,w,p,f,f,f,w,d,a
[e],3.3,x,s,e,t,f,f,f,5.36,7.42,e,s,y,p,f,f,f,n,g,a
[p],13.61,x,s,n,t,d,c,n,6.44,27.16,e,s,n,p,f,f,f,y,d,a
[e],7.6,x,i,e,f,f,f,f,9.02,14.36,b,s,y,p,w,t,e,n,d,a
[p],6.32,x,i,p,t,d,c,p,3.97,12.96,e,s,p,p,f,f,f,w,d,a
[e],14.8,x,s,y,f,f,f,f,8.68,20.47,c,s,w,p,f,f,f,y,d,a
[e],10.48,x,t,y,t,a,c,w,6.91,25.92,e,s,n,p,f,f,f,w,d,u
[p],5.1,f,s,w,f,e,c,w,9.47,9.6,b,y,w,u,w,t,r,w,d,u
[p],5.31,x,t,n,t,d,c,n,5.39,15.1,e,t,n,p,f,f,f,y,d,s
[p],9.81,x,t,g,t,a,c,y,3.72,20.86,e,s,k,p,f,f,f,w,d,u
[e],9.13,o,w,e,t,f,f,f,8.19,50.97,e,w,w,p,f,f,f,w,d,s
[e],7.35,x,s,w,f,d,c,w,3.27,5.24,e,s,w,p,f,f,f,w,d,a
[p],5.51,f,s,o,t,d,c,e,3.14,19.55,e,s,w,p,f,f,f,b,d,a
[p],5.88,x,t,g,f,a,c,g,7.22,7.99,e,s,w,p,f,f,f,p,d,s
[p],9.08,x,t,y,t,e,c,w,9.57,9.32,b,s,y,u,y,t,r,w,u,s
[p],9.86,b,y,n,f,a,c,w,10.28,13.2,e,t,w,p,y,t,c,n,d,u
[p],4.52,x,y,n,t,e,c,w,7.43,7.02,s,y,w,p,w,t,e,w,d,a
[e],1.64,s,s,y,f,f,f,f,2.85,4.29,e,s,y,p,f,f,f,y,d,u
[e],5.07,x,s,o,f,a,c,g,7.62,7.27,e,i,n,p,w,t,e,u,d,a
[p],5.5,f,k,n,f,a,c,g,5.29,8.53,e,s,g,p,f,f,f,p,d,s
[e],6.71,x,s,n,f,d,c,g,6.88,9.43,s,s,w,p,f,f,f,p,d,u
[e],6.62,x,s,n,f,f,f,f,6.32,12.7,s,y,n,p,f,f,f,n,d,a
[e],9.47,x,s,w,t,e,c,p,11.76,7.17,s,k,w,p,y,t,r,n,d,a
[e],4.96,x,s,w,t,a,c,b,4.69,7.54,e,s,w,p,f,f,f,w,d,u
[e],11.52,x,i,w,t,a,c,w,6.49,22.78,e,s,e,p,f,f,f,w,d,u
[p],5.38,x,y,n,t,f,f,f,7.91,14.81,e,y,e,p,f,f,f,n,d,u
[e],14.76,x,s,n,f,f,f,f,8.36,15.41,s,y,y,p,f,f,f,n,d,u
[p],9.41,x,s,e,f,d,c,w,7.1,23.2,e,s,w,p,f,f,f,o,d,u
[p],14.23,f,s,n,f,a,c,w,12.31,38.47,e,s,y,p,f,f,f,b,b,a
[p],10.32,f,y,k,t,d,c,k,5.16,19.74,e,s,e,p,f,f,f,w,d,u
[e],11.81,x,s,e,t,f,f,f,8.88,23.1,e,s,y,p,f,f,f,n,d,u
[e],9.6,x,s,w,f,d,c,w,8.4,2.13,e,i,w,p,f,f,f,w,d,w
[e],9.98,x,s,n,f,f,f,f,14.63,14.79,e,g,e,p,f,f,f,n,d,u
[p],8.84,x,t,n,t,d,c,n,5.03,23.36,e,t,b,p,f,f,f,y,d,a
[p],2.48,f,i,k,f,a,c,k,0.98,2.49,e,i,w,u,g,f,f,k,u,u
[p],6.73,x,i,e,t,f,f,f,8.22,16.82,e,y,e,p,f,f,f,n,d,u
[p],9.76,b,y,o,f,a,c,w,9.28,10.91,e,t,w,p,y,t,c,n,d,a
[p],8.92,s,t,g,t,d,c,e,6.08,26.7,e,s,w,p,f,f,f,w,d,u
[p],4.58,f,s,w,f,s,c,w,4.06,14.41,s,k,w,p,f,f,f,w,d,a
[p],3.06,o,w,k,f,f,f,f,3.46,6.56,e,g,w,p,f,f,f,w,d,u
[e],3.74,o,y,g,f,e,c,g,7.32,4.99,e,i,w,p,w,t,s,k,d,a
[p],9.57,f,d,n,t,d,c,y,7.29,11.1,e,s,p,p,f,f,f,y,h,u
[p],11.53,x,t,g,t,d,c,w,5.65,19.77,e,s,n,p,f,f,f,y,d,u
[e],7.09,x,w,o,t,a,c,w,7.56,12.54,e,g,b,p,f,f,f,w,d,u
[e],2.54,x,s,e,t,f,f,f,5.12,7.43,e,s,y,p,f,f,f,n,u,a
[p],4.23,x,g,g,f,x,c,w,5.46,4.26,e,i,w,p,f,f,f,w,d,u
[e],4.14,b,s,y,f,e,c,p,8.48,4.86,e,s,y,p,f,f,f,p,d,u
[p],8.58,b,y,n,f,a,c,w,9.58,14.93,e,y,w,p,y,t,c,n,d,a
[e],11.72,f,s,r,f,a,c,w,8.25,24.02,e,s,w,p,f,f,f,w,d,u
[p],4.63,x,g,o,f,a,d,p,10.41,6.07,e,y,o,p,f,f,f,w,d,a
[e],6.75,o,w,n,t,f,f,f,6.59,43.79,e,w,w,p,f,f,f,w,d,s
[p],5.92,f,k,w,f,d,d,b,5.28,9.76,e,s,b,p,w,f,f,p,d,w
[e],8.28,x,y,r,t,d,c,y,5.0,18.32,e,s,n,p,f,f,f,y,d,a
[e],8.06,f,y,g,f,e,c,w,17.52,14.65,e,g,w,u,w,f,f,w,d,a
[e],6.51,x,s,w,t,a,c,b,3.65,8.21,e,s,n,p,f,f,f,w,d,a
[p],8.71,s,s,n,f,x,c,b,6.12,10.36,e,g,n,p,f,f,f,w,u,a
[e],4.57,x,y,y,f,d,d,w,3.97,16.07,e,s,w,p,f,f,f,w,d,a
[p],6.0,x,s,n,t,a,c,w,4.39,22.29,e,s,y,p,f,f,f,b,d,u
[p],5.11,s,t,g,t,d,c,w,4.04,22.81,e,s,e,p,f,f,f,w,d,a
[e],7.96,f,g,n,f,e,c,w,16.65,16.03,e,g,w,u,w,f,f,w,d,u
[e],4.58,x,s,y,f,f,f,f,9.06,9.07,e,y,y,p,f,f,f,n,d,u
[p],0.57,x,s,o,f,d,d,w,2.34,1.03,e,s,o,p,f,f,f,w,d,a
[p],7.71,x,t,p,f,a,d,w,4.32,13.72,e,s,p,p,f,f,f,b,d,a
[p],3.88,x,y,b,t,e,c,w,6.93,4.34,s,s,w,p,w,t,e,w,d,u
[e],1.76,x,s,n,t,a,c,w,4.02,5.49,e,s,e,p,f,f,f,y,d,a
[e],2.72,x,s,e,f,d,d,o,7.86,5.73,e,s,o,p,f,f,f,w,d,a
[e],9.51,x,s,w,f,d,c,w,7.8,2.91,e,i,w,p,f,f,f,w,d,s
[e],7.13,f,s,b,f,d,c,w,3.11,8.05,e,s,w,p,f,f,f,w,d,u
[p],7.68,f,t,o,f,e,c,w,8.18,11.42,b,s,y,u,y,t,r,w,d,u
[p],5.35,s,i,w,t,d,c,w,4.83,16.81,e,s,p,p,f,f,f,w,d,a
[p],1.73,x,g,o,f,a,d,p,1.95,0.85,e,y,o,p,f,f,f,w,d,u
[e],9.16,x,s,e,f,f,f,f,15.82,17.08,e,g,n,p,f,f,f,n,d,a
[e],9.59,x,s,o,t,a,c,w,7.04,13.07,e,g,b,p,f,f,f,w,d,u
[e],3.76,x,s,n,f,a,c,n,6.3,7.63,e,s,w,p,w,t,e,b,d,a
[e],4.54,f,y,p,f,a,c,w,4.71,13.71,e,s,p,p,f,f,f,y,d,a
[p],8.95,x,s,o,f,d,c,o,10.02,13.73,e,s,o,p,f,f,f,w,g,u
[p],12.54,x,s,b,t,a,c,b,3.07,16.49,e,s,w,p,f,f,f,y,d,u
[e],1.84,x,s,y,f,f,f,f,2.77,3.67,e,s,y,p,f,f,f,y,d,a
[p],2.93,o,w,g,f,f,f,f,2.46,5.62,e,g,w,p,f,f,f,w,d,a
[p],1.23,x,g,o,f,a,d,p,1.98,1.33,e,y,o,p,f,f,f,w,d,a
[p],6.61,f,t,y,t,s,c,b,4.8,12.69,e,s,y,p,f,f,f,b,d,a
[e],9.8,x,s,w,t,e,c,p,10.48,9.07,s,k,w,p,w,t,r,n,d,u
[p],7.05,x,y,e,t,f,f,f,8.44,15.93,e,y,e,p,f,f,f,n,d,a
[p],6.68,f,s,o,t,d,c,e,4.04,23.29,e,s,e,p,f,f,f,b,d,u
[e],7.61,x,s,e,f,f,f,f,14.59,14.6,e,g,e,p,f,f,f,n,d,a
[e],2.16,f,y,n,t,d,d,b,11.89,10.25,e,s,n,p,w,f,f,w,d,a
[p],14.73,f,s,n,f,a,c,w,11.25,30.71,e,s,w,p,f,f,f,b,b,u
[p],9.73,f,t,n,f,a,c,b,7.43,20.24,s,y,w,p,f,f,f,n,g,u
[p],1.84,x,s,n,t,x,d,y,4.85,2.76,e,y,e,p,f,f,f,w,l,a
[e],11.15,f,s,n,t,a,c,w,8.02,26.35,e,s,e,p,f,f,f,w,d,a
[e],6.39,x,s,y,f,f,f,f,8.39,8.45,e,y,y,p,f,f,f,n,d,u
[p],8.41,f,t,y,t,e,c,w,9.56,10.85,b,y,y,u,y,t,r,w,u,a
[e],5.44,x,s,u,t,a,c,w,4.87,12.18,e,s,n,p,f,f,f,w,d,s
[e],13.04,s,t,p,t,d,c,p,5.31,19.33,e,t,w,p,f,f,f,w,d,u
[p],9.72,x,t,e,f,d,c,y,7.54,23.62,e,s,w,p,f,f,f,o,d,a
[e],18.55,s,t,u,t,d,c,p,6.85,27.28,e,t,w,p,f,f,f,p,d,u
[e],9.92,f,s,w,f,d,c,w,4.53,10.39,e,s,w,p,f,f,f,g,d,a
[p],12.17,x,s,e,f,x,d,b,9.34,5.81,e,f,o,p,f,f,f,w,d,s
[e],5.89,x,s,g,f,d,c,w,5.12,1.89,e,i,w,p,f,f,f,w,d,a
[e],6.8,x,s,n,f,f,f,f,14.0,13.22,e,y,e,p,f,f,f,n,d,a
[e],10.42,x,s,b,f,f,f,f,11.94,24.52,e,s,w,p,f,f,f,n,d,a
[p],9.9,x,s,y,t,e,c,w,12.45,10.15,b,y,y,u,y,t,r,w,d,u
[e],6.65,x,s,n,f,f,f,f,6.49,11.44,e,y,y,p,f,f,f,n,d,a
[e],6.31,s,y,u,f,a,c,w,4.13,13.88,e,s,u,p,f,f,f,y,d,a
[e],9.86,x,s,b,f,d,c,w,7.03,13.66,e,s,w,p,f,f,f,w,d,a
[p],2.31,x,s,y,t,x,d,e,4.01,2.53,e,y,y,p,f,f,f,w,l,u
[p],4.87,s,d,n,t,a,c,w,6.28,9.48,e,s,n,p,f,f,f,y,h,u
[e],1.68,x,s,o,f,f,f,f,3.06,5.44,e,s,y,p,f,f,f,y,d,a
[p],4.27,x,t,o,f,e,c,y,7.49,9.84,b,s,y,u,y,t,r,w,d,u
[e],8.87,x,s,n,f,f,f,f,7.44,13.26,c,s,n,p,f,f,f,n,d,u
[p],11.87,x,y,r,t,d,c,p,5.29,19.55,e,t,r,p,f,f,f,w,d,a
[e],3.16,x,s,e,t,a,c,w,4.64,4.84,e,s,e,p,f,f,f,y,d,s
[p],7.72,x,t,n,t,d,c,u,5.57,16.69,e,s,w,p,f,f,f,y,d,a
[p],4.7,x,s,y,t,s,c,y,4.66,11.5,e,s,e,p,f,f,f,b,d,u
[e],10.06,x,s,o,t,a,c,w,6.93,17.45,e,g,b,p,f,f,f,w,d,u
[p],5.15,f,s,p,f,a,c,w,3.23,0.75,e,s,w,p,f,f,f,w,d,a
[p],6.05,x,g,o,f,a,d,p,10.21,5.95,e,y,o,p,f,f,f,w,d,a
[e],8.2,x,s,w,f,d,c,w,5.52,1.9,e,i,w,p,f,f,f,w,d,s
[e],10.58,f,s,p,t,d,c,p,7.01,32.94,e,s,w,p,f,f,f,w,d,u
[p],11.99,s,s,b,t,d,c,w,3.89,19.32,e,s,w,p,f,f,f,w,d,a
[p],6.26,x,g,b,f,e,c,w,7.3,10.84,b,s,w,u,w,t,e,w,d,a
[p],4.42,x,y,g,f,e,c,w,5.91,6.85,b,y,g,p,w,f,f,w,d,u
[e],6.52,x,s,o,f,a,c,o,6.56,7.58,e,s,w,p,f,f,f,n,d,a
[e],6.1,x,s,w,f,d,c,w,4.09,7.54,e,s,w,p,f,f,f,g,d,a
[p],1.63,p,i,g,f,a,c,g,0.32,0.36,e,i,w,u,g,f,f,k,u,a
[e],8.18,f,y,y,f,d,d,y,4.49,14.04,e,s,w,p,f,f,f,w,d,u
[p],7.27,x,s,w,t,e,d,w,13.45,16.05,b,s,w,u,w,t,p,w,g,a
[e],1.73,f,y,n,t,d,d,b,8.85,8.19,e,s,w,p,w,f,f,w,d,u
[e],6.62,x,s,g,f,d,c,w,6.3,1.55,e,i,w,p,f,f,f,g,d,a
[e],3.91,x,s,o,f,a,c,n,6.88,7.53,e,s,n,p,w,t,e,u,d,s
[p],6.99,x,s,n,t,d,c,n,4.4,17.53,e,s,b,p,f,f,f,y,d,a
[p],5.7,f,s,y,t,s,c,y,4.12,16.67,e,s,n,p,f,f,f,b,d,a
[p],7.03,x,s,n,t,e,c,n,5.21,7.09,b,s,w,p,w,t,r,n,d,a
[e],7.13,f,t,p,t,a,c,w,4.39,23.95,e,s,p,p,f,f,f,w,d,u
[p],20.31,x,s,w,t,e,c,r,18.14,19.01,e,s,n,p,w,t,l,r,m,u
[e],1.85,x,k,e,f,d,d,y,5.91,5.34,e,s,y,p,f,f,f,w,d,a
[e],4.97,f,k,y,f,a,c,e,7.74,12.04,e,k,e,p,y,t,e,n,d,a
[p],3.61,x,g,g,f,x,c,w,7.44,5.09,e,i,w,p,f,f,f,w,d,s
[p],4.54,x,s,w,f,e,c,w,4.5,6.06,b,y,g,p,w,f,f,w,d,a
[p],4.68,x,t,g,f,a,d,w,4.22,5.77,e,t,w,p,f,f,f,w,d,a
[e],8.21,p,s,r,f,d,c,w,5.7,17.67,e,s,n,p,f,f,f,w,d,a
[e],5.94,b,s,y,f,e,c,w,8.28,8.35,e,k,p,p,f,f,f,p,d,u
[e],6.13,x,s,n,f,f,f,f,4.87,12.72,s,y,y,p,f,f,f,n,d,a
[p],7.09,x,s,b,t,a,c,w,7.68,8.29,e,s,b,p,f,f,f,b,d,a
[p],2.77,f,t,p,f,a,c,w,1.78,0.33,e,s,w,p,f,f,f,w,d,u
[e],6.96,x,s,w,t,e,c,n,13.07,8.28,s,s,w,p,y,t,r,n,d,u
[e],13.49,x,s,y,f,f,f,f,7.62,14.01,s,y,y,p,f,f,f,n,d,u
[e],2.52,x,k,e,f,d,d,y,9.14,5.35,e,s,o,p,f,f,f,w,d,u
[e],3.52,x,i,n,f,e,c,p,3.79,14.36,e,s,w,p,w,t,e,n,m,u
[p],5.47,f,s,b,f,d,d,b,6.15,9.55,e,s,b,p,w,f,f,p,d,a
[p],4.11,x,y,o,f,e,c,w,7.95,8.57,b,s,y,u,y,t,r,w,d,a
[e],15.24,x,s,n,f,s,c,w,7.94,28.74,e,y,w,p,w,t,l,w,d,u
[p],2.91,c,g,b,f,s,d,g,6.82,3.29,r,f,g,p,f,f,f,w,d,u
[p],10.94,x,s,y,t,e,c,w,12.45,11.74,b,s,y,u,y,t,r,w,u,s
[e],4.04,f,s,o,f,a,c,o,4.91,5.53,e,s,o,p,f,f,f,n,d,a
[p],2.69,o,w,k,f,f,f,f,3.85,9.19,e,g,w,p,f,f,f,w,d,u
[p],7.52,f,t,o,f,x,d,y,11.3,10.0,e,f,y,p,f,f,f,w,d,a
[p],8.82,x,t,y,t,e,c,w,10.59,10.86,b,s,y,u,y,t,r,w,u,s
[e],9.16,c,t,e,f,e,c,o,9.69,9.97,b,s,y,u,w,t,r,w,d,u
[e],3.98,x,s,n,t,f,f,f,2.5,8.76,e,y,y,p,f,f,f,n,d,u
[e],7.83,f,s,w,t,e,c,p,12.41,9.71,s,k,w,p,w,t,r,n,d,u
[p],9.76,f,y,o,f,x,d,y,10.55,9.18,e,f,o,p,f,f,f,w,d,a
[e],4.88,f,s,n,f,d,c,g,4.7,11.02,s,s,w,p,f,f,f,p,d,u
[e],14.35,x,w,n,f,f,f,f,9.91,25.23,c,s,n,p,f,f,f,y,d,a
[e],6.31,o,t,n,t,f,f,f,5.74,4.77,e,y,n,p,f,f,f,n,d,a
[p],5.19,f,s,w,f,e,c,w,5.64,6.54,b,y,w,p,w,f,f,w,u,a
[e],4.65,f,y,u,f,d,c,y,3.87,11.87,e,t,u,p,f,f,f,y,d,s
[p],5.86,x,s,w,t,e,c,n,5.64,7.3,b,s,w,p,w,t,r,n,d,u
[p],8.16,x,t,n,t,d,c,w,6.51,26.29,e,t,b,p,f,f,f,y,d,u
[p],6.02,b,k,w,f,x,c,n,6.21,5.94,s,k,w,p,f,f,f,n,d,a
[e],4.87,x,y,u,f,e,c,p,4.51,14.03,e,s,w,p,w,t,e,n,m,a
[e],5.75,x,t,n,t,f,f,f,5.23,3.25,e,y,n,p,f,f,f,n,d,u
[e],14.95,f,t,e,t,a,c,y,8.91,27.17,e,s,w,p,f,f,f,o,d,u
[e],9.38,f,y,y,f,x,c,w,6.18,28.09,e,s,w,p,f,f,f,w,d,u
[p],7.69,f,s,w,f,e,c,w,9.88,9.82,s,y,w,u,w,t,r,w,d,a
[e],9.2,p,s,r,f,a,c,w,5.98,21.01,e,s,n,p,f,f,f,w,d,a
[e],4.47,x,s,k,t,f,f,f,2.33,5.87,e,y,y,p,f,f,f,n,d,a
[e],5.8,x,s,u,f,a,c,y,4.18,1.05,s,s,w,p,f,f,f,y,d,a
[e],7.76,x,s,w,f,d,c,w,8.59,2.31,e,i,w,p,f,f,f,w,d,a
[e],2.36,x,k,o,f,d,d,o,8.45,6.59,e,s,o,p,f,f,f,w,d,u
[p],4.05,f,s,w,f,e,c,w,5.98,6.18,b,y,g,p,w,f,f,w,d,u
[p],4.91,x,k,w,f,a,d,b,4.67,4.03,e,s,b,p,w,f,f,p,d,a
[e],10.59,x,s,e,t,f,f,f,7.21,21.67,e,s,y,p,f,f,f,n,d,u
[e],5.63,x,s,k,t,f,f,f,2.56,8.51,e,y,n,p,f,f,f,n,d,a
[e],8.62,x,s,y,f,f,f,f,14.42,13.87,e,g,n,p,f,f,f,n,d,a
[e],8.08,x,y,n,t,d,c,y,4.06,20.03,e,s,l,p,f,f,f,y,d,a
[p],6.76,f,t,b,f,e,c,w,10.53,9.23,b,y,w,u,w,t,r,w,d,a
[e],4.3,f,h,b,f,d,c,w,2.7,3.74,e,s,w,p,f,f,f,g,d,u
[e],6.67,x,t,n,t,f,f,f,7.59,5.47,e,y,n,p,f,f,f,n,d,u
[e],7.05,x,y,y,f,a,d,y,4.37,15.92,e,s,y,p,f,f,f,w,d,u
[e],9.22,x,s,n,f,f,f,f,16.32,13.69,e,g,n,p,f,f,f,n,d,u
[p],4.44,x,s,b,f,a,c,n,6.19,4.06,e,s,b,p,w,t,r,b,d,s
[e],2.21,x,k,e,f,d,d,o,7.5,4.2,e,s,y,p,f,f,f,w,d,a
[e],9.84,x,s,y,f,e,c,w,5.71,28.16,e,i,w,p,f,f,f,w,d,a
[p],6.62,x,y,w,t,e,c,n,6.54,8.03,b,s,w,p,w,t,r,n,d,u
[e],11.98,x,s,y,f,f,f,f,15.67,17.23,e,y,e,p,f,f,f,n,d,a
[p],9.18,x,y,r,t,d,c,p,5.15,16.5,e,t,r,p,f,f,f,w,d,a
[e],7.26,o,w,n,t,f,f,f,9.04,53.78,e,w,w,p,f,f,f,w,d,s
[e],3.23,f,y,g,f,a,c,k,7.52,4.7,e,i,w,p,w,t,s,k,d,a
[p],15.33,x,s,w,t,e,c,n,11.22,20.83,e,s,w,p,w,t,l,r,m,u
[e],5.76,s,t,o,t,a,c,o,5.53,14.38,e,t,o,p,f,f,f,y,d,a
[p],10.58,x,t,n,f,a,c,b,6.71,16.03,s,y,w,p,f,f,f,n,g,a
[p],7.41,x,s,p,f,s,c,b,5.7,9.37,e,g,b,p,f,f,f,w,u,u
[p],8.1,x,y,w,f,e,c,w,8.42,8.29,s,y,w,u,w,t,r,w,d,a
[p],5.47,f,s,b,f,s,c,w,5.35,17.64,s,s,w,p,f,f,f,w,d,s
